2023-01-03,11:19:43,20.562,35.437,40.312,-1.687,40.812
2023-01-03,11:19:58,20.5,35.5,40.375,-1.687,40.875
2023-01-03,11:20:13,20.562,35.437,40.375,-1.687,40.875
2023-01-03,11:20:28,20.562,35.5,40.375,-1.687,40.937
2023-01-03,11:20:43,20.5,35.5,40.437,-1.687,40.875
2023-01-03,11:20:58,20.5,35.5,40.437,-1.687,40.875
2023-01-03,11:21:13,20.562,35.5,40.437,-1.687,40.937
2023-01-03,11:21:28,20.5,35.5,40.5,-1.625,40.875
2023-01-03,11:21:43,20.5,35.5,40.5,-1.687,40.937
2023-01-03,11:21:58,20.562,35.5,40.5,-1.687,40.937
2023-01-03,11:22:13,20.562,35.562,40.562,-1.625,40.937
2023-01-03,11:22:28,20.5,35.562,40.5,-1.625,41.0
2023-01-03,11:22:43,20.5,35.562,40.5,-1.625,40.937
2023-01-03,11:22:58,20.5,35.625,40.5,-1.625,41.0
2023-01-03,11:23:13,20.5,35.625,40.562,-1.625,41.0
2023-01-03,11:23:28,20.5,35.562,40.625,-1.687,41.0
2023-01-03,11:23:43,20.5,35.625,40.562,-1.625,41.062
2023-01-03,11:23:58,20.5,35.687,40.625,-1.75,41.062
2023-01-03,11:24:13,20.5,35.625,40.625,-1.687,41.062
2023-01-03,11:24:28,20.5,35.687,40.625,-1.687,41.0
2023-01-03,11:24:43,20.562,35.687,40.625,-1.75,41.0
2023-01-03,11:24:58,20.5,35.687,40.562,-1.687,41.062
2023-01-03,11:25:13,20.562,35.687,40.687,-1.625,41.062
2023-01-03,11:25:28,20.5,35.687,40.687,-1.687,41.062
2023-01-03,11:25:43,20.5,35.75,40.687,-1.625,41.062
2023-01-03,11:25:58,20.5,35.687,40.687,-1.625,41.062
2023-01-03,11:26:13,20.5,35.687,40.75,-1.687,41.062
2023-01-03,11:26:28,20.5,35.75,40.75,-1.687,41.125
2023-01-03,11:26:43,20.5,35.687,40.687,-1.687,41.125
2023-01-03,11:26:58,20.437,35.75,40.687,-1.75,41.187
2023-01-03,11:27:13,20.437,35.75,40.75,-1.812,41.187
2023-01-03,11:27:28,20.5,35.812,40.75,-1.875,41.187
2023-01-03,11:27:43,20.5,35.75,40.75,-1.812,41.25
2023-01-03,11:27:58,20.5,35.687,40.75,-1.812,41.25
2023-01-03,11:28:13,20.5,35.812,40.75,-1.812,41.25
2023-01-03,11:28:28,20.5,35.812,40.687,-1.812,41.25
2023-01-03,11:28:43,20.5,35.75,40.75,-1.75,41.25
2023-01-03,11:28:58,20.5,35.812,40.812,-1.812,41.25
